2026-03-09 08:38:01 [INFO]  Aether is up and flying! addr=localhost:8080
2026-03-09 09:11:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:11:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:11:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:12:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:12:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:12:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:12:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:13:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:13:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:13:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:13:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:14:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:14:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:14:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:14:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:15:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:15:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:15:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:15:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:16:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:16:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:16:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:16:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:17:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:17:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:17:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:17:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:18:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:18:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:18:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:18:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:19:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:19:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:19:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:19:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:20:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:20:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:20:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:20:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:21:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:21:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:21:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:21:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:22:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:22:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:22:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:22:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:23:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:23:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:23:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:23:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:24:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:24:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:24:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:24:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:25:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:25:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:25:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:25:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:26:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:26:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:26:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:26:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:27:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:27:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:27:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:27:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:28:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:28:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:28:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:28:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:29:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:29:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:29:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:29:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:30:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:30:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:30:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:30:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:31:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:31:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:31:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:31:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:32:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:32:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:32:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:32:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:33:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:33:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:33:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:33:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:34:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:34:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:34:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:34:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:35:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:35:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:35:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:35:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:36:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:36:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:36:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:36:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:37:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:37:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:37:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:37:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:38:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:38:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:38:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:38:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:39:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:39:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:39:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:39:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:40:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:40:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:40:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:40:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:41:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:41:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:41:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:41:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:42:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:42:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:42:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:42:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:43:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:43:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:43:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:43:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:44:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:44:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:44:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:44:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:45:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:45:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:45:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:45:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:46:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:46:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:46:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:46:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:47:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:47:19 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:47:34 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:47:49 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:48:04 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:48:19 [INFO]  Cron job registered: daily_cleanup (interval: 15s)
2026-03-09 09:48:19 [INFO]  Starting 1 cron jobs...
2026-03-09 09:48:19 [INFO]  Aether is up and flying! localhost:8080
2026-03-09 09:52:15 [INFO]  Cron job registered: daily_cleanup (interval: 15s)
2026-03-09 09:52:15 [INFO]  Starting 1 cron jobs...
2026-03-09 09:52:15 [INFO]  Aether is up and flying! localhost:8080
2026-03-09 09:52:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:52:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:53:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:53:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:53:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:53:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:54:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:54:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:54:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:54:35 [INFO]  Item created id=1 name=test
2026-03-09 09:54:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:55:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:55:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:55:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:55:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:56:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:56:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:56:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:56:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:57:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:57:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:57:16 [INFO]  Item created id=2 name=test
2026-03-09 09:57:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:57:45 [INFO]  Item created id=3 name=test
2026-03-09 09:57:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:57:51 [INFO]  Item created id=4 name=test
2026-03-09 09:57:55 [INFO]  Item created id=5 name=test
2026-03-09 09:57:55 [INFO]  Item created id=6 name=test
2026-03-09 09:57:56 [INFO]  Item created id=7 name=test
2026-03-09 09:57:58 [INFO]  Item created id=8 name=test
2026-03-09 09:57:58 [INFO]  Item created id=9 name=test
2026-03-09 09:58:00 [INFO]  Item created id=10 name=test
2026-03-09 09:58:00 [INFO]  Item created id=11 name=test
2026-03-09 09:58:00 [INFO]  Item created id=12 name=test
2026-03-09 09:58:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:58:01 [INFO]  Item created id=13 name=test
2026-03-09 09:58:01 [INFO]  Item created id=14 name=test
2026-03-09 09:58:01 [INFO]  Item created id=15 name=test
2026-03-09 09:58:02 [INFO]  Item created id=16 name=test
2026-03-09 09:58:02 [INFO]  Item created id=17 name=test
2026-03-09 09:58:02 [INFO]  Item created id=18 name=test
2026-03-09 09:58:02 [INFO]  Item created id=19 name=test
2026-03-09 09:58:03 [INFO]  Item created id=20 name=test
2026-03-09 09:58:03 [INFO]  Item created id=21 name=test
2026-03-09 09:58:03 [INFO]  Item created id=22 name=test
2026-03-09 09:58:03 [INFO]  Item created id=23 name=test
2026-03-09 09:58:04 [INFO]  Item created id=24 name=test
2026-03-09 09:58:04 [INFO]  Item created id=25 name=test
2026-03-09 09:58:04 [INFO]  Item created id=26 name=test
2026-03-09 09:58:04 [INFO]  Item created id=27 name=test
2026-03-09 09:58:05 [INFO]  Item created id=28 name=test
2026-03-09 09:58:05 [INFO]  Item created id=29 name=test
2026-03-09 09:58:05 [INFO]  Item created id=30 name=test
2026-03-09 09:58:05 [INFO]  Item created id=31 name=test
2026-03-09 09:58:06 [INFO]  Item created id=32 name=test
2026-03-09 09:58:06 [INFO]  Item created id=33 name=test
2026-03-09 09:58:06 [INFO]  Item created id=34 name=test
2026-03-09 09:58:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:58:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:58:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:59:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:59:15 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:59:30 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 09:59:45 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:00:00 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:00:10 [INFO]  Cron job registered: daily_cleanup (interval: 15s)
2026-03-09 10:00:10 [INFO]  Starting 1 cron jobs...
2026-03-09 10:00:10 [INFO]  Aether is up and flying! localhost:8080
2026-03-09 10:00:17 [INFO]  Item created id=1 name=test
2026-03-09 10:00:17 [INFO]  [AETHER] POST /items | 201 | 105.504µs
2026-03-09 10:00:21 [INFO]  Item created id=2 name=test
2026-03-09 10:00:21 [INFO]  [AETHER] POST /items | 201 | 76.649µs
2026-03-09 10:00:22 [INFO]  Item created id=3 name=test
2026-03-09 10:00:22 [INFO]  [AETHER] POST /items | 201 | 79.201µs
2026-03-09 10:00:23 [INFO]  Item created id=4 name=test
2026-03-09 10:00:23 [INFO]  [AETHER] POST /items | 201 | 59.521µs
2026-03-09 10:00:24 [INFO]  Item created id=5 name=test
2026-03-09 10:00:24 [INFO]  [AETHER] POST /items | 201 | 415.348µs
2026-03-09 10:00:25 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:00:26 [INFO]  Item created id=6 name=test
2026-03-09 10:00:26 [INFO]  [AETHER] POST /items | 201 | 103.367µs
2026-03-09 10:00:27 [INFO]  Item created id=7 name=test
2026-03-09 10:00:27 [INFO]  [AETHER] POST /items | 201 | 84.238µs
2026-03-09 10:00:27 [INFO]  Item created id=8 name=test
2026-03-09 10:00:27 [INFO]  [AETHER] POST /items | 201 | 62.308µs
2026-03-09 10:00:28 [INFO]  Item created id=9 name=test
2026-03-09 10:00:28 [INFO]  [AETHER] POST /items | 201 | 126.738µs
2026-03-09 10:00:28 [INFO]  Item created id=10 name=test
2026-03-09 10:00:28 [INFO]  [AETHER] POST /items | 201 | 71.698µs
2026-03-09 10:00:29 [INFO]  Item created id=11 name=test
2026-03-09 10:00:29 [INFO]  [AETHER] POST /items | 201 | 159.974µs
2026-03-09 10:00:29 [INFO]  Item created id=12 name=test
2026-03-09 10:00:29 [INFO]  [AETHER] POST /items | 201 | 83.185µs
2026-03-09 10:00:29 [INFO]  Item created id=13 name=test
2026-03-09 10:00:29 [INFO]  [AETHER] POST /items | 201 | 88.597µs
2026-03-09 10:00:30 [INFO]  Item created id=14 name=test
2026-03-09 10:00:30 [INFO]  [AETHER] POST /items | 201 | 127.474µs
2026-03-09 10:00:30 [INFO]  Item created id=15 name=test
2026-03-09 10:00:30 [INFO]  [AETHER] POST /items | 201 | 110.993µs
2026-03-09 10:00:30 [INFO]  Item created id=16 name=test
2026-03-09 10:00:30 [INFO]  [AETHER] POST /items | 201 | 71.789µs
2026-03-09 10:00:31 [INFO]  Item created id=17 name=test
2026-03-09 10:00:31 [INFO]  [AETHER] POST /items | 201 | 66.704µs
2026-03-09 10:00:40 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:00:55 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:01:02 [INFO]  Cron job registered: daily_cleanup (interval: 15s)
2026-03-09 10:01:02 [INFO]  Starting 1 cron jobs...
2026-03-09 10:01:02 [INFO]  Aether is up and flying! localhost:8080
2026-03-09 10:01:06 [INFO]  Item created id=1 name=test
2026-03-09 10:01:06 [INFO]  POST /items | 201 | 116.544µs
2026-03-09 10:01:07 [INFO]  Item created id=2 name=test
2026-03-09 10:01:07 [INFO]  POST /items | 201 | 91.539µs
2026-03-09 10:01:08 [INFO]  Item created id=3 name=test
2026-03-09 10:01:08 [INFO]  POST /items | 201 | 93.037µs
2026-03-09 10:01:09 [INFO]  Item created id=4 name=test
2026-03-09 10:01:09 [INFO]  POST /items | 201 | 81.324µs
2026-03-09 10:01:09 [INFO]  Item created id=5 name=test
2026-03-09 10:01:09 [INFO]  POST /items | 201 | 81.483µs
2026-03-09 10:01:10 [INFO]  Item created id=6 name=test
2026-03-09 10:01:10 [INFO]  POST /items | 201 | 85.355µs
2026-03-09 10:01:11 [INFO]  Item created id=7 name=test
2026-03-09 10:01:11 [INFO]  POST /items | 201 | 72.512µs
2026-03-09 10:01:12 [INFO]  Item created id=8 name=test
2026-03-09 10:01:12 [INFO]  POST /items | 201 | 84.607µs
2026-03-09 10:01:13 [INFO]  Item created id=9 name=test
2026-03-09 10:01:13 [INFO]  POST /items | 201 | 90.894µs
2026-03-09 10:01:13 [INFO]  Item created id=10 name=test
2026-03-09 10:01:13 [INFO]  POST /items | 201 | 69.897µs
2026-03-09 10:01:14 [INFO]  Item created id=11 name=test
2026-03-09 10:01:14 [INFO]  POST /items | 201 | 87.484µs
2026-03-09 10:01:15 [INFO]  Item created id=12 name=test
2026-03-09 10:01:15 [INFO]  POST /items | 201 | 86.847µs
2026-03-09 10:01:15 [INFO]  Item created id=13 name=test
2026-03-09 10:01:15 [INFO]  POST /items | 201 | 204.512µs
2026-03-09 10:01:16 [INFO]  Item created id=14 name=test
2026-03-09 10:01:16 [INFO]  POST /items | 201 | 165.026µs
2026-03-09 10:01:17 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:01:32 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:01:47 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:02:02 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:02:17 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:02:32 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:02:47 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:03:02 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:03:17 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:03:32 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:03:47 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:04:02 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:04:17 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:04:32 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:04:47 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:05:02 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:05:17 [INFO]  Running scheduled daily cleanup... (mocking background task)
2026-03-09 10:05:19 [INFO]  Item created id=15 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 287.138µs
2026-03-09 10:05:19 [INFO]  Item created id=16 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 98.573µs
2026-03-09 10:05:19 [INFO]  Item created id=17 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 436.976µs
2026-03-09 10:05:19 [INFO]  Item created id=18 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 170.342µs
2026-03-09 10:05:19 [INFO]  Item created id=19 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 101.431µs
2026-03-09 10:05:19 [INFO]  Item created id=20 name=test
2026-03-09 10:05:19 [INFO]  POST /items | 201 | 188.565µs
